Can not load response cookies: Illegal key 'session820/qualitor820'
Name: CCTV-4, URL: https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-9, URL: http://114.243.102.150:8888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: None, Response Time: 5185 ms
Name: CCTV-9, URL: http://116.226.15.172:9999/udp/239.45.3.4:5140$订阅源, Date: None, Resolution: None, Response Time: 1868 ms
Name: CCTV-9, URL: http://175.16.180.250:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-9, URL: http://114.243.98.12:8888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 57 ms
Name: CCTV-9, URL: http://171.118.232.109:9999/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 563 ms
Name: CCTV-9, URL: http://222.142.70.7:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 512 ms
Name: CCTV-9, URL: http://163.177.122.19:9901/tsfile/live/1019_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 494 ms
Name: CCTV-9, URL: http://61.145.208.59:9090/udp/239.77.1.160:5146$订阅源, Date: None, Resolution: 1920x1080, Response Time: 27 ms
Name: CCTV-9, URL: http://120.224.178.16:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2353 ms
Name: CCTV-9, URL: http://ha.xushining.com:50000/udp/225.1.1.119:5002$订阅源, Date: None, Resolution: 1920x1080, Response Time: 5 ms
Name: CCTV-9, URL: http://125.32.120.52:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-9, URL: http://124.227.113.114:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1085 ms
Name: CCTV-9, URL: http://221.222.162.206:8888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 15 ms
Name: CCTV-9, URL: http://111.196.129.152:20000/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 17 ms
Name: CCTV-9, URL: http://222.128.86.76:8133/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 24 ms
Name: CCTV-9, URL: http://61.138.128.226:19901/tsfile/live/0009_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 541 ms
Name: CCTV-9, URL: http://61.157.139.15:9901/tsfile/live/2379_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1001 ms
Name: CCTV-9, URL: http://171.14.89.69:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 546 ms
Name: CCTV-9, URL: http://wouu.net:9977/udp/239.93.1.24:5140$订阅源, Date: None, Resolution: None, Response Time: 7233 ms
Name: CCTV-9, URL: http://222.162.194.120:9901/tsfile/live/1008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1855 ms
Name: CCTV-9, URL: http://123.113.249.203:8888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 1 ms
Name: CCTV-9, URL: http://114.254.85.102:8888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 20 ms
Name: CCTV-9, URL: http://118.77.15.34:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: 720x576, Response Time: 250 ms
Name: CCTV-9, URL: http://124.227.113.195:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1065 ms
Name: CCTV-9, URL: http://124.227.113.112:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 824 ms
Name: CCTV-9, URL: http://101.19.84.8:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-9, URL: http://58.53.152.61:9901/tsfile/live/0009_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 532 ms
Name: CCTV-9, URL: http://114.243.102.173:8888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 15 ms
Name: CCTV-9, URL: http://120.234.5.29:6000/udp/239.20.0.199:2196$订阅源, Date: None, Resolution: 1920x1080, Response Time: 15 ms
Name: CCTV-9, URL: http://121.19.134.222:808/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 514 ms
Name: CCTV-9, URL: http://123.182.214.109:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 555 ms
Name: CCTV-9, URL: http://123.113.189.90:8001/rtp/239.3.1.62:8112$组播源, Date: None, Resolution: None, Response Time: 6210 ms
Name: CCTV-9, URL: http://1.198.177.91:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 593 ms
Name: CCTV-9, URL: http://1.198.66.21:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 595 ms
Name: CCTV-9, URL: http://101.74.31.161:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 550 ms
Name: CCTV-9, URL: http://221.224.4.170:1111/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 508 ms
Name: CCTV-9, URL: http://124.230.56.119:55555/udp/239.76.253.159:9000$订阅源, Date: None, Resolution: 1920x1080, Response Time: 41 ms
Name: CCTV-9, URL: http://159.75.85.63:36666/migu/673168140.m3u8?migutoken=9b5a72309bf02e9914974872fdd5e689d8b906555bd54d7be2354e4dabd223c32887c9b393e8b0386424f01b26a16c5cfe2f6dbec1b7309d35c512fc135ffda3b3cd2c355c5762cb8f27a02c69$订阅源, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: CCTV-9, URL: http://123.113.187.204:8000/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 59 ms
Name: CCTV-9, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2978&tk=2aca1ad9a849$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-9, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0523&tk=2aca1ad9a849$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-9, URL: http://171.38.40.16:8181/tsfile/live/0009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 862 ms
Name: CCTV-9, URL: http://123.113.237.160:8888/udp/239.3.1.62:8112$订阅源, Date: None, Resolution: 1920x1080, Response Time: 9 ms
Name: CCTV-10, URL: http://116.128.242.83:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 698 ms
Name: CCTV-10, URL: http://61.136.172.236:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 518 ms
Name: CCTV-10, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=cctv10$订阅源, Date: None, Resolution: None, Response Time: 563 ms
Name: CCTV-10, URL: http://60.255.240.247:8090/live/CCTV-10H265_4000.m3u8$订阅源, Date: None, Resolution: None, Response Time: 666 ms
Name: CCTV-10, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000010000016738/1.m3u8?channelid=bestzb&Contentid=5000000010000016738&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 428 ms
Name: CCTV-10, URL: http://39.98.201.151:9090/udp/225.1.8.110:8228$订阅源, Date: None, Resolution: None, Response Time: 1127 ms
Name: CCTV-10, URL: http://39.98.201.151:9090/udp/225.1.8.10:8116$订阅源, Date: None, Resolution: None, Response Time: 1127 ms
Name: CCTV-10, URL: http://112.102.217.173:9003//hls/23/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 928 ms
Name: CCTV-10, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265010/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265010&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 634 ms
Name: CCTV-10, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 428 ms
Name: CCTV-10, URL: http://119.36.148.115:59901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 509 ms
Name: CCTV-10, URL: http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265010$订阅源, Date: None, Resolution: None, Response Time: 1349 ms
Name: CCTV-10, URL: http://60.12.183.46:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1081 ms
Name: CCTV-10, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265010/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265010&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 428 ms
Name: CCTV-10, URL: http://123.138.22.30:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 578 ms
Name: CCTV-10, URL: http://117.27.190.42:9998/tsfile/live/23241_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3528 ms
Name: CCTV-10, URL: http://123.182.60.29:9002/hls/10/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 755 ms
Name: CCTV-10, URL: http://123.129.70.178:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 504 ms
Name: CCTV-10, URL: http://101.23.216.69:8090/hls/18/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 527 ms
Name: CCTV-10, URL: http://58.216.229.130:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 562 ms
Name: CCTV-10, URL: http://111.14.181.15:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 730 ms
Name: CCTV-10, URL: http://fangke.blueswords.com:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 606 ms
Name: CCTV-10, URL: http://123.56.129.203:5431/rtp/225.1.8.110:8228$组播源, Date: None, Resolution: None, Response Time: 3019 ms
Name: CCTV-10, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV-10-HQ/G_CCTV-10-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 403 ms
Name: CCTV-10, URL: http://221.2.148.205:8154/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 579 ms
Name: CCTV-10, URL: http://123.56.129.203:5431/rtp/225.1.8.10:8116$组播源, Date: None, Resolution: None, Response Time: 3019 ms
Name: CCTV-10, URL: http://58.17.48.228:808/hls/10/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1199 ms
Name: CCTV-10, URL: http://58.221.214.82:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-10, URL: http://183.94.146.109:2222/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 665 ms
Name: CCTV-10, URL: http://61.136.172.236:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 518 ms
Name: CCTV-10, URL: http://60.210.100.54:352/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 955 ms
Name: CCTV-10, URL: http://122.9.151.210:8088/rtp/238.255.2.13:5999$组播源, Date: None, Resolution: None, Response Time: 3374 ms
Name: CCTV-10, URL: http://61.136.67.238:50085/tsfile/live/0011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 835 ms
Name: CCTV-10, URL: http://110.52.244.53:9003//hls/11/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3760 ms
Name: CCTV-10, URL: http://z.b.bkpcp.top/m.php?id=cctv10$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-10, URL: http://122.9.151.210:2669/rtp/238.255.2.13:5999$组播源, Date: None, Resolution: None, Response Time: 3377 ms
Name: CCTV-10, URL: http://60.255.240.247:8090/live/CCTV-10H265.m3u8$订阅源, Date: None, Resolution: None, Response Time: 666 ms
Name: CCTV-10, URL: http://223.241.247.214:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 571 ms
Name: CCTV-10, URL: http://58.220.219.14:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 540 ms
Name: CCTV-10, URL: http://121.33.239.242:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 836 ms
Name: CCTV-10, URL: http://219.128.121.202:59901/tsfile/live/0010_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 486 ms
Name: CCTV-10, URL: http://202.100.46.58:9901/tsfile/live/1009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 554 ms
Name: CCTV-10, URL: http://183.94.146.109:2222/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 665 ms
Name: CCTV-10, URL: http://123.129.70.178:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 504 ms
Name: CCTV-10, URL: http://218.13.170.98:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3669 ms
Name: CCTV-10, URL: https://api.livednow.org/migu/624878405?sign=gAAAAABnJcJqUD0VJHgW_jpi9fSEDhVqtVpgjlm5l2RFB5crphtq4Lgd1pE-Tc_n_qCmd9kwraXg4RZcc0KxzMy3Ef70prdHPMgkFbuJGwsobC29UUm_Kh7XbBVy-fqPer-IzPfc4oRJ10aPTq5_azxz8u2Qp6Ay2EYOLMg1O-EnQ79eNgaXc-2s1ccgdc5zllFwTrdP0XNkac4cX20eCWKPBULxodi6KQ%3D%3D$订阅源, Date: None, Resolution: 1920x1080, Response Time: 600 ms
Name: CCTV-10, URL: http://116.117.104.39:8096/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 604 ms
Name: CCTV-10, URL: http://119.163.199.98:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1221 ms
Name: CCTV-10, URL: http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-10-HQ$订阅源, Date: None, Resolution: None, Response Time: 929 ms
Name: CCTV-10, URL: http://182.92.109.190:1668/72/72.php?id=cctv10$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-10, URL: http://221.213.69.82:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1808 ms
Name: CCTV-10, URL: http://123.56.129.203:7637/rtp/225.1.8.110:8228$组播源, Date: None, Resolution: None, Response Time: 3401 ms
Name: CCTV-10, URL: http://223.166.234.215:7777/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 473 ms
Name: CCTV-10, URL: http://116.117.104.29:8096/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 676 ms
Name: CCTV-10, URL: http://59.48.75.130:3052/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1220 ms
Name: CCTV-10, URL: http://112.101.78.50:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 664 ms
Name: CCTV-10, URL: http://120.0.52.162:8086/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2374 ms
Name: CCTV-10, URL: http://123.56.129.203:7637/rtp/225.1.8.10:8116$组播源, Date: None, Resolution: None, Response Time: 3401 ms
Name: CCTV-10, URL: http://120.0.52.238:8086/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1679 ms
Name: CCTV-10, URL: http://122.9.151.210:6209/rtp/238.255.2.13:5999$组播源, Date: None, Resolution: None, Response Time: 3264 ms
Name: CCTV-10, URL: http://222.241.154.37:9901/tsfile/live/23010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 5690 ms
Name: CCTV-10, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv10$订阅源, Date: None, Resolution: None, Response Time: 563 ms
Name: CCTV-10, URL: http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv10hd$订阅源, Date: None, Resolution: None, Response Time: 525 ms
Name: CCTV-10, URL: http://222.134.245.16:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2335 ms
Name: CCTV-10, URL: http://113.218.204.28:8081/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4143 ms
Name: CCTV-10, URL: http://113.140.86.162:8009/hls/506/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 10437 ms
Name: CCTV-10, URL: http://119.125.134.206:9902/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 494 ms
Name: CCTV-10, URL: http://171.104.198.123:8181/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: 720x576, Response Time: 250 ms
Name: CCTV-10, URL: http://124.227.113.111:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 733 ms
Name: CCTV-10, URL: http://59.173.183.242:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 508 ms
Name: CCTV-10, URL: http://220.249.114.102:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 484 ms
Name: CCTV-10, URL: http://175.146.122.104:8888/udp/232.0.0.138:1234$订阅源, Date: None, Resolution: None, Response Time: 5382 ms
Name: CCTV-10, URL: http://59.173.243.210:9901/tsfile/live/1010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 522 ms
Name: CCTV-10, URL: http://59.173.183.242:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 508 ms
Name: CCTV-10, URL: http://222.129.139.229:8888/udp/239.3.1.63:8116$订阅源, Date: None, Resolution: 1920x1080, Response Time: 13 ms
Name: CCTV-10, URL: http://111.199.234.10:18888/udp/239.3.1.63:8116$订阅源, Date: None, Resolution: 1920x1080, Response Time: 42 ms
Name: CCTV-10, URL: http://124.93.18.238:9003//hls/10/index.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-10, URL: http://60.164.128.167:8029/rtp/239.255.30.181:8231$组播源, Date: None, Resolution: 1920x1080, Response Time: 24 ms
Name: CCTV-10, URL: http://39.165.196.149:9003//hls/10/index.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-10, URL: http://27.41.245.2:9003//hls/13/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 720 ms
Name: CCTV-10, URL: http://114.254.93.146:2222/udp/239.3.1.63:8116$订阅源, Date: None, Resolution: None, Response Time: 1771 ms
Name: CCTV-10, URL: http://27.41.246.255:9003//hls/13/index.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-10, URL: http://120.6.209.42:8866/udp/239.253.92.196:6061$订阅源, Date: None, Resolution: 1920x1080, Response Time: 96 ms
Name: CCTV-10, URL: http://60.10.106.114:555/udp/239.253.92.196:6061$订阅源, Date: None, Resolution: 1920x1080, Response Time: 47 ms
Name: CCTV-10, URL: http://221.233.192.152:1111/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 510 ms
Name: CCTV-10, URL: http://59.173.243.210:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 522 ms
Name: CCTV-10, URL: http://116.117.104.242:8096/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 549 ms
Name: CCTV-10, URL: http://42.48.50.232:9002/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源, Date: None, Resolution: None, Response Time: 1512 ms
Name: CCTV-10, URL: http://42.48.50.232:9002/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1512 ms
Name: CCTV-10, URL: http://171.104.198.151:8181/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 521 ms
Name: CCTV-10, URL: http://220.164.192.48:50085/tsfile/live/0011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 546 ms
Name: CCTV-10, URL: http://223.12.13.231:8082/udp/239.1.1.17:8017$订阅源, Date: None, Resolution: 1920x1080, Response Time: 5 ms
Name: CCTV-10, URL: http://220.164.192.48:50085/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 546 ms
Name: CCTV-10, URL: http://223.166.234.19:7777/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 537 ms
Name: CCTV-10, URL: http://220.170.243.209:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: 720x576, Response Time: 250 ms
Name: CCTV-10, URL: http://123.113.189.90:8001/rtp/239.3.1.63:8116$组播源, Date: None, Resolution: None, Response Time: 6210 ms
Name: CCTV-10, URL: http://223.13.1.237:9901/tsfile/live/1024_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 546 ms
Name: CCTV-10, URL: http://123.113.189.90:8001/udp/239.3.1.63:8116$订阅源, Date: None, Resolution: None, Response Time: 6210 ms
Name: CCTV-10, URL: http://123.182.214.109:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 555 ms
Name: CCTV-10, URL: http://222.128.86.76:8133/udp/239.3.1.63:8116$订阅源, Date: None, Resolution: 1920x1080, Response Time: 24 ms
Name: CCTV-10, URL: http://175.173.198.22:9001/udp/232.0.0.138:1234$订阅源, Date: None, Resolution: None, Response Time: 5359 ms
Name: CCTV-10, URL: http://114.243.102.150:8888/udp/239.3.1.63:8116$订阅源, Date: None, Resolution: None, Response Time: 5185 ms
Name: CCTV-10, URL: http://1.198.66.21:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 595 ms
Name: CCTV-10, URL: http://61.145.208.59:9090/udp/239.77.1.113:5146$订阅源, Date: None, Resolution: 1920x1080, Response Time: 27 ms
Name: CCTV-10, URL: http://218.89.240.144:59901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 536 ms
Name: CCTV-10, URL: http://112.193.114.155:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-10, URL: http://175.173.198.22:9010/udp/232.0.0.138:1234$订阅源, Date: None, Resolution: None, Response Time: 5798 ms
Name: CCTV-10, URL: http://zisong2014.oicp.net:4022/udp/225.1.1.140:5002$订阅源, Date: None, Resolution: None, Response Time: 5933 ms
Name: CCTV-10, URL: http://120.234.5.29:6000/udp/239.20.0.200:2198$订阅源, Date: None, Resolution: 1920x1080, Response Time: 15 ms
Name: CCTV-10, URL: http://101.65.33.109:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4128 ms
Name: CCTV-10, URL: http://1.199.235.140:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-10, URL: http://175.173.198.22:9009/udp/232.0.0.138:1234$订阅源, Date: None, Resolution: None, Response Time: 5520 ms
Name: CCTV-10, URL: http://171.14.89.69:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 546 ms
Name: CCTV-10, URL: http://101.65.32.9:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4126 ms
Name: CCTV-10, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7216&tk=2aca1ad9a849$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-10, URL: http://222.169.85.8:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: 720x576, Response Time: 250 ms
Name: CCTV-10, URL: http://116.226.15.172:9999/udp/239.45.3.8:5140$订阅源, Date: None, Resolution: None, Response Time: 1868 ms
Name: CCTV-10, URL: http://124.227.113.115:9901/tsfile/live/0011_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 937 ms
Name: CCTV-10, URL: http://27.11.254.67:8002/udp/225.0.4.130:7980$订阅源, Date: None, Resolution: None, Response Time: 2469 ms
Name: CCTV-10, URL: http://1.198.10.73:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 728 ms
Name: CCTV-10, URL: http://111.160.17.2:59901/tsfile/live/0001_11.m3u8$订阅源, Date: None, Resolution: None, Response Time: 683 ms
Name: CCTV-10, URL: http://123.113.187.204:8000/udp/239.3.1.63:8116$订阅源, Date: None, Resolution: 1920x1080, Response Time: 59 ms
Name: CCTV-10, URL: http://221.224.4.170:1111/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 508 ms
Name: CCTV-10, URL: http://153.0.169.34:9901/tsfile/live/1009_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-10, URL: http://123.52.110.15:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-10, URL: http://123.112.19.67:8012/rtp/239.3.1.63:8116$组播源, Date: None, Resolution: 1920x1080, Response Time: 10 ms
Name: CCTV-10, URL: http://113.57.109.48:1111/tsfile/live/1009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 871 ms
Name: CCTV-10, URL: http://mom.cloudns.be:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 622 ms
Name: CCTV-10, URL: http://159.75.85.63:36666/migu/624878405.m3u8?migutoken=e4d81a34facfc3c7268cee61bf21b1bd287bbf58846c5b2570fae783ed9a4f913ed130a0a48c8709e8b202f26ae90d845c0271c5f8cbc73a80d3b165172ac39696f0bdd83239721c654f8ca5eb$订阅源, Date: None, Resolution: 1920x1080, Response Time: 300 ms
Name: CCTV-10, URL: http://123.113.237.160:8888/udp/239.3.1.63:8116$订阅源, Date: None, Resolution: 1920x1080, Response Time: 9 ms
Name: CCTV-10, URL: http://110.80.17.38:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 553 ms
Name: CCTV-10, URL: http://114.243.98.12:8888/udp/239.3.1.63:8116$订阅源, Date: None, Resolution: 1920x1080, Response Time: 57 ms
Name: CCTV-10, URL: http://114.252.238.87:8000/udp/239.3.1.63:8116$订阅源, Date: None, Resolution: 1920x1080, Response Time: 1 ms
Name: CCTV-10, URL: http://123.118.159.0:8686/udp/239.3.1.63:8116$订阅源, Date: None, Resolution: 1920x1080, Response Time: 46 ms
Name: CCTV-10, URL: http://124.114.103.18:9901/tsfile/live/0010_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 564 ms
Name: CCTV-10, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7627&tk=2aca1ad9a849$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
